opportunity_id,account_name,contact_email,owner_id,stage,amount,close_date,created_date,source,amount_parsed,close_date_parsed,created_date_parsed,stage_standardized,email_valid
OP-03752,Ironclad Security,nina.brown@gmail.com,U-1037,Closed Won,62447.01,2026-07-08,2026-03-09,Web Form,62447.01,2026-07-08,2026-03-09,Closed Won,True
OP-00252,Umbra Defense,aisha.taylor@example.org,U-1017,Qualifcation,"$21,644.01",2025-09-10,2025-02-03,Partner Referral,21644.01,2025-09-10,2025-02-03,Qualification,True
OP-00131,Harborline Bank,priya.miller@example.org,U-1035,Qualified,92523.85,2025-03-12,2024-11-29,Web Form,92523.85,2025-03-12,2024-11-29,Qualification,True
OP-03739,Juniper Retail,liam.miller@yahoo.com,U-1029,Closed-Won,236449.91,2026-09-18,2026-08-04,Trade Show,236449.91,2026-09-18,2026-08-04,Closed Won,True
OP-02448,Keystone Energy,marcus.kim@yahoo.com,U-1009,Negotiation,177970.13,2024-08-08,2024-04-16,Outbound SDR,177970.13,2024-08-08,2024-04-16,Proposal,True
OP-04626,Willow Creek Farms,ethan.kim@outlook.com,U-1026,PROSPECTING,92684.68,2025-03-30,2024-10-15,Web Form,92684.68,2025-03-30,2024-10-15,Prospecting,True
OP-02542,Xenon Robotics,lena.davis@outlook.com,U-1016,Quote Sent,105104.33,2024-10-01,2024-08-17,Trade Show,105104.33,2024-10-01,2024-08-17,Proposal,True
OP-04023,,ava.taylor@yahoo.com,U-1001,Proposal Sent,"$50,588.86",2025-05-10,2024-12-03,Web Form,50588.86,2025-05-10,2024-12-03,Proposal,True
OP-D0034,,noah.kim@outlook.com,U-1025,Prospecting,"$27,230.32",2025-05-13,2024-11-17,Partner Referral,27230.32,2025-05-13,2024-11-17,Prospecting,True
OP-00699,Tidewater Marine,chris.garcia@example.org,U-1036,Discovery,138704.09,2025-12-16,2025-05-09,Outbound SDR,138704.09,2025-12-16,2025-05-09,Qualification,True
OP-00790,Meridian Freight,dev.anderson@yahoo.com,U-1017,prospecting,211941.20,2024-07-06,2024-05-18,Outbound SDR,211941.2,2024-07-06,2024-05-18,Prospecting,True
OP-04455,Silverline SaaS,ben.garcia@outlook.com,U-1001,Proposal,81054.86,2025-09-01,2025-03-03,Outbound SDR,81054.86,2025-09-01,2025-03-03,Proposal,True
OP-00951,Granite Ridge Co,tom.wilson@example.org,U-1005,closed lost,192898.23,2024-12-12,2024-06-06,Outbound SDR,192898.23,2024-12-12,2024-06-06,Closed Lost,True
OP-03782,Redwood Outdoors,sofia.wilson@example.org,U-1000,Qualification,212045.13,2024-08-11,2024-08-03,Web Form,212045.13,2024-08-11,2024-08-03,Qualification,True
OP-02800,Yellowpine Lumber,maya.johnson@gmail.com,U-1037,Qualifcation,"$169,543",2026-10-13,2026-02-26,Web Form,169543.0,2026-10-13,2026-02-26,Qualification,True
OP-00489,DeltaWave Media,chris.leeoutlook.com,U-1009,Closed-Won,101712.89,2024-04-11,2024-01-06,Outbound SDR,101712.89,2024-04-11,2024-01-06,Closed Won,False
OP-03933,Juniper Retail,aisha.lee@example.org,U-1029,,86835.84,2024-07-22,2024-02-21,Inbound Call,86835.84,2024-07-22,2024-02-21,,True
OP-03718,Northgate Auto,ben.moore@company.com,U-1034,CLOSED WON,64717.14,2025-05-31,2025-04-03,Outbound SDR,64717.14,2025-05-31,2025-04-03,Closed Won,True
OP-00925,Tidewater Marine,tom.wilson@outlook.com,U-1012,Lost,196264.81,2026-09-02,2026-04-21,Outbound SDR,196264.81,2026-09-02,2026-04-21,Closed Lost,True
OP-02567,,maya.brown@example.org,U-9999,Closed Won,225458.45,2025-12-09,2025-10-11,Partner Referral,225458.45,2025-12-09,2025-10-11,Closed Won,True
OP-02303,Onyx Pharma,ava.wilson@company.com,U-1024,Prospecting,112099.22,2024-07-03,2024-02-23,Trade Show,112099.22,2024-07-03,2024-02-23,Prospecting,True
OP-02372,Granite Ridge Co,sofia.brown@company.com,U-1006,Proposal,143601.83,2026-07-08,2025-11-23,Partner Referral,143601.83,2026-07-08,2025-11-23,Proposal,True
OP-02166,Willow Creek Farms,sofia.nguyen@yahoo.com,U-1013,Prospecting,121948.53,2026-07-22,2025-12-29,Bulk Import,121948.53,2026-07-22,2025-12-29,Prospecting,True
OP-03737,Willow Creek Farms,ella.miller@company.com,U-1033,Closed-Won,"$154,413.62",2026-04-11,2025-12-23,Web Form,154413.62,2026-04-11,2025-12-23,Closed Won,True
OP-01780,BluePeak Logistics,ava.nguyen@outlook.com,U-1002,,249135.85,2025-12-15,2025-07-18,Outbound SDR,249135.85,2025-12-15,2025-07-18,,True
OP-00388,Yellowpine Lumber,,U-1038,Proposal Sent,"$86,650.93",2026-03-19,2025-11-17,Partner Referral,86650.93,2026-03-19,2025-11-17,Proposal,
OP-01427,ForgePoint Systems,ava.garcia@yahoo.com,U-1023,closed lost,"$40,515",2025-05-19,2024-10-30,Web Form,40515.0,2025-05-19,2024-10-30,Closed Lost,True
OP-02516,Quartzline Telecom,lena.miller@outlook.com,U-1016,ClosedWon,21064.76,2025-11-15,2025-04-03,Trade Show,21064.76,2025-11-15,2025-04-03,Closed Won,True
OP-01958,Larkspur Labs,sofia.smith@company.com,U-1020,New Lead,71690.95,2026-05-17,2026-03-21,Web Form,71690.95,2026-05-17,2026-03-21,Prospecting,True
OP-00696,Meridian Freight,raj.taylor@outlook.com,U-1020,CLOSED WON,88947.29,2024-10-08,2024-07-26,Web Form,88947.29,2024-10-08,2024-07-26,Closed Won,True
OP-02344,Juniper Retail,chris.davis@@gmail.com,U-1035,prospecting,"$176,589.63",2026-03-18,2025-09-02,Trade Show,176589.63,2026-03-18,2025-09-02,Prospecting,False
OP-01283,Redwood Outdoors,ella.brown@company.com,U-1004,Qualified,116000.56,2026-08-25,2026-07-01,Web Form,116000.56,2026-08-25,2026-07-01,Qualification,True
OP-02422,Umbra Defense,ella.garcia@gmail.com,U-1023,proposal,187010.29,2026-08-08,2026-01-18,Trade Show,187010.29,2026-08-08,2026-01-18,Proposal,True
OP-04059,Acme Industrial,,U-1033,Lost,158878.53,2024-03-14,2024-01-26,Bulk Import,158878.53,2024-03-14,2024-01-26,Closed Lost,
OP-01510,ForgePoint Systems,priya.johnson@example.org,U-1032,Qualification,39334.37,2026-02-18,2026-01-22,Trade Show,39334.37,2026-02-18,2026-01-22,Qualification,True
OP-00709,Vertex Capital,sofia.thomas@example.org,U-1034,Closed Won,"212,247.99 $",2026-07-13,2025-12-25,Bulk Import,212247.99,2026-07-13,2025-12-25,Closed Won,True
OP-01047,Keystone Energy,kara.taylor@yahoo.com,U-1034,Closed-Lost,40576.86,2026-01-17,2025-06-01,Partner Referral,40576.86,2026-01-17,2025-06-01,Closed Lost,True
OP-03955,Granite Ridge Co,lena.garcia@company.com,U-1018,Negotiation,110585.94,2024-09-01,2024-02-05,Web Form,110585.94,2024-09-01,2024-02-05,Proposal,True
OP-02107,Zephyr Airlines,sofia.miller@yahoo.com,U-1020,Proposal,"218,530.94 $",2025-05-21,2025-03-20,Bulk Import,218530.94,2025-05-21,2025-03-20,Proposal,True
OP-04618,Onyx Pharma,priya.davis@example.org,U-1030,Won,83309.67,2024-07-31,2024-01-09,Inbound Call,83309.67,2024-07-31,2024-01-09,Closed Won,True
OP-00892,Copperline Foods,priya.moore@outlook.com,U-1013,Qualifcation,207244.64,2025-02-19,2024-11-29,Outbound SDR,207244.64,2025-02-19,2024-11-29,Qualification,True
OP-01422,Ironclad Security,ethan.moore@outlook.com,U-1002,Closed-Won,226341.70,2026-09-12,2026-05-02,Web Form,226341.7,2026-09-12,2026-05-02,Closed Won,True
OP-02784,Larkspur Labs,raj.lee@outlook.com,U-1033,Qualified,212422.53,,2025-04-28,Partner Referral,212422.53,,2025-04-28,Qualification,True
OP-02144,Keystone Energy,kara.garcia@yahoo.com,U-1030,Negotiation,,2024-12-17,2024-08-17,Web Form,,2024-12-17,2024-08-17,Proposal,True
OP-02119,Zephyr Airlines,nina.anderson@gmail.com,U-1032,Quote Sent,66226.23,2024-06-02,2024-02-25,Web Form,66226.23,2024-06-02,2024-02-25,Proposal,True
OP-01671,Meridian Freight,kara.johnson@example.org,U-1002,Qualifcation,41130.25,2026-03-16,2025-11-24,Bulk Import,41130.25,2026-03-16,2025-11-24,Qualification,True
OP-03600,Yellowpine Lumber,chris.smith@gmail.com,U-1027,ClosedLost,"$219,487.87",2026-09-16,2026-03-23,Trade Show,219487.87,2026-09-16,2026-03-23,Closed Lost,True
OP-02645,Zephyr Airlines,noah.lee@company.com,U-1012,New Lead,62285.38,2025-09-04,2025-08-18,Inbound Call,62285.38,2025-09-04,2025-08-18,Prospecting,True
OP-01205,ForgePoint Systems,zoe.nguyen@company.com,U-1000,Qualified,"$149,974",2026-06-23,2025-11-04,Inbound Call,149974.0,2026-06-23,2025-11-04,Qualification,True
OP-04039,Keystone Energy,owen.anderson@gmail.com,U-1001,New Lead,"$127,745",2026-02-20,2026-01-28,Partner Referral,127745.0,2026-02-20,2026-01-28,Prospecting,True
OP-02752,Pinnacle Travel,ben.johnson@outlook.com,U-1014,Discovery,173920.86,,2024-04-07,Partner Referral,173920.86,,2024-04-07,Qualification,True
OP-00919,DeltaWave Media,chris.davis@outlook.com,U-1025,Qualification,53390.42,2026-10-20,2026-03-27,Partner Referral,53390.42,2026-10-20,2026-03-27,Qualification,True
OP-03150,Acme Industrial,tom.patel@outlook.com,U-1019,PROSPECTING,"$64,092",2025-10-27,2025-06-05,Web Form,64092.0,2025-10-27,2025-06-05,Prospecting,True
OP-01736,Granite Ridge Co,ella.johnson@company.com,U-1024,Qualifcation,"USD 124,851.53",2024-03-17,2024-02-15,Bulk Import,124851.53,2024-03-17,2024-02-15,Qualification,True
OP-01348,Willow Creek Farms,ella.lee@company.com,U-1028,Proposal Sent,80530.72,2024-07-28,2024-02-27,Web Form,80530.72,2024-07-28,2024-02-27,Proposal,True
OP-03254,BluePeak Logistics,,U-1009,Qualified,174342.00,2024-04-15,2024-02-02,Inbound Call,174342.0,2024-04-15,2024-02-02,Qualification,
OP-04214,Harborline Bank,,U-1025,Negotiation,105741.21,2026-04-05,2026-02-23,Trade Show,105741.21,2026-04-05,2026-02-23,Proposal,
OP-02606,Larkspur Labs,kara.miller@company.com,U-1007,Qualified,147214.52,2025-05-15,2024-11-28,Partner Referral,147214.52,2025-05-15,2024-11-28,Qualification,True
OP-00065,Tidewater Marine,lena.smith@outlook.com,U-1019,Proposal,153030.74,2026-03-18,2025-09-20,Partner Referral,153030.74,2026-03-18,2025-09-20,Proposal,True
OP-02843,,ethan.taylor@example.org,U-1031,Qualified,98671.14,2024-08-03,2024-06-18,Web Form,98671.14,2024-08-03,2024-06-18,Qualification,True
OP-00279,Umbra Defense,owen.smith@company.com,U-1000,CLOSED WON,"119,514.04 $",2025-03-12,2025-01-17,Partner Referral,119514.04,2025-03-12,2025-01-17,Closed Won,True
OP-00527,Xenon Robotics,sofia.smith@outlook.com,U-1009,Proposal Sent,"$166,687.61",2026-04-18,2025-11-14,Outbound SDR,166687.61,2026-04-18,2025-11-14,Proposal,True
OP-02324,DeltaWave Media,owen.johnson@example.org,U-1006,proposal,118357.51,2025-09-13,2025-01-17,Bulk Import,118357.51,2025-09-13,2025-01-17,Proposal,True
OP-01869,Tidewater Marine,ella.moore@outlook.com,U-1017,Negotiation,160114.90,2025-03-12,2024-07-16,Partner Referral,160114.9,2025-03-12,2024-07-16,Proposal,True
OP-02882,Xenon Robotics,sofia.brown@yahoo.com,U-1009,Proposal,28296.87,2027-03-22,2026-07-30,Partner Referral,28296.87,2027-03-22,2026-07-30,Proposal,True
OP-04448,Everline Health,ben.wilson@gmail.com,U-1039,Qualified,"$236,030.20",2025-02-25,2024-10-25,Partner Referral,236030.2,2025-02-25,2024-10-25,Qualification,True
OP-04300,Umbra Defense,lena.brown@example.org,U-1015,proposal,95078.89,2026-04-22,2026-01-11,Partner Referral,95078.89,2026-04-22,2026-01-11,Proposal,True
OP-00577,Copperline Foods,liam.lee@example.org,U-1022,qualification,"USD 69,086.08",2026-11-22,2026-06-27,Outbound SDR,69086.08,2026-11-22,2026-06-27,Qualification,True
OP-01228,Vertex Capital,maya.patel@company.com,U-1039,ClosedWon,224059.20,2026-12-29,2026-07-02,Bulk Import,224059.2,2026-12-29,2026-07-02,Closed Won,True
OP-03977,Granite Ridge Co,sofia.thomas@gmail.com,U-1000,Qualification,198946.37,2026-08-30,2026-03-21,Partner Referral,198946.37,2026-08-30,2026-03-21,Qualification,True
OP-02610,Vertex Capital,zoe.taylor@outlook.com,U-1038,Won,21140.20,2025-06-01,2025-04-10,Inbound Call,21140.2,2025-06-01,2025-04-10,Closed Won,True
OP-01708,Willow Creek Farms,ethan.brown@yahoo.com,U-1013,Discovery,198304.48,2024-06-27,2024-05-27,Trade Show,198304.48,2024-06-27,2024-05-27,Qualification,True
OP-03786,Larkspur Labs,lena.smith@yahoo.com,U-1001,Qualified,121516.77,2026-02-09,2025-09-29,Outbound SDR,121516.77,2026-02-09,2025-09-29,Qualification,True
OP-04540,Quartzline Telecom,dev.davis@outlook.com,U-1021,New Lead,13799.75,2026-11-30,2026-04-23,Trade Show,13799.75,2026-11-30,2026-04-23,Prospecting,True
OP-04622,Meridian Freight,noah.davis@gmail.com,U-1010,Qualification,"$110,981.44",,2025-02-05,Web Form,110981.44,,2025-02-05,Qualification,True
OP-00351,Tidewater Marine,zoe.anderson@@yahoo.com,U-1010,Closed-Lost,168308.96,2025-01-02,2024-07-29,Bulk Import,168308.96,2025-01-02,2024-07-29,Closed Lost,False
OP-04653,Pinnacle Travel,tom.smith@outlook.com,U-1016,Qualification,"$230,112.17",2026-09-09,2026-05-31,Outbound SDR,230112.17,2026-09-09,2026-05-31,Qualification,True
OP-00042,Harborline Bank,lena.miller@gmail.com,U-1011,Won,237795.00,2026-06-30,2025-11-21,Outbound SDR,237795.0,2026-06-30,2025-11-21,Closed Won,True
OP-01363,Meridian Freight,ella.davis@outlook.com,U-1017,Qualification,152599.40,,2026-02-27,Web Form,152599.4,,2026-02-27,Qualification,True
OP-03843,Redwood Outdoors,priya.nguyen@yahoo.com,U-1030,ClosedLost,31692.92,2024-08-22,2024-07-10,Outbound SDR,31692.92,2024-08-22,2024-07-10,Closed Lost,True
OP-03934,Harborline Bank,owen.nguyen@yahoo.com,U-1000,Qualification,214635.04,2027-01-26,2026-08-11,Web Form,214635.04,2027-01-26,2026-08-11,Qualification,True
OP-04467,Northgate Auto,aisha.thomas@gmail.com,U-1022,CLOSED WON,132886.76,2027-03-04,2026-07-20,Trade Show,132886.76,2027-03-04,2026-07-20,Closed Won,True
OP-01412,Ironclad Security,tom.thomas@gmail.com,U-1035,,98099.80,2025-04-29,2025-02-01,Bulk Import,98099.8,2025-04-29,2025-02-01,,True
OP-00613,Xenon Robotics,ethan.davis@gmail.com,U-1028,Qualification,95170.14,,2024-03-24,Web Form,95170.14,,2024-03-24,Qualification,True
OP-03444,Acme Industrial,aisha.moore@outlook.com,U-1021,CLOSED WON,220071.29,2024-12-14,2024-04-20,Trade Show,220071.29,2024-12-14,2024-04-20,Closed Won,True
OP-01057,Redwood Outdoors,kara.johnson@example.org,U-1034,Qualified,"$75,892.65",2025-07-25,2025-03-03,Web Form,75892.65,2025-07-25,2025-03-03,Qualification,True
OP-01136,Acme Industrial,,U-1004,Qualifcation,57886.13,2026-11-21,2026-05-27,Bulk Import,57886.13,2026-11-21,2026-05-27,Qualification,
OP-03309,BluePeak Logistics,zoe.taylor@yahoo.com,U-1002,New Lead,18374.66,2026-01-26,2025-09-03,Web Form,18374.66,2026-01-26,2025-09-03,Prospecting,True
OP-00471,Zephyr Airlines,marcus.anderson@outlook.com,U-1035,proposal,214481.14,2025-02-20,2024-08-18,Outbound SDR,214481.14,2025-02-20,2024-08-18,Proposal,True
OP-03010,Ironclad Security,maya.patel@outlook.com,U-1003,Quote Sent,"$36,829.90",2024-08-06,2024-06-30,Outbound SDR,36829.9,2024-08-06,2024-06-30,Proposal,True
OP-02112,Larkspur Labs,ethan.wilson@outlook.com,U-1016,Prospect,40511.55,2024-08-28,2024-04-27,Inbound Call,40511.55,2024-08-28,2024-04-27,Prospecting,True
OP-01931,Keystone Energy,kara.johnson@outlook.com,U-1038,CLOSED WON,119342.26,2025-07-23,2025-05-31,Web Form,119342.26,2025-07-23,2025-05-31,Closed Won,True
OP-02637,Vertex Capital,lena.davis@company.com,U-1003,Negotiation,195053.21,2025-12-22,2025-08-04,Bulk Import,195053.21,2025-12-22,2025-08-04,Proposal,True
OP-02628,Copperline Foods,marcus.kim@outlook.com,U-1021,PROSPECTING,150036.65,2025-09-26,2025-03-13,Web Form,150036.65,2025-09-26,2025-03-13,Prospecting,True
OP-02730,Northgate Auto,lena.moore@company.com,U-1018,Discovery,56743.81,2026-09-01,2026-01-08,Inbound Call,56743.81,2026-09-01,2026-01-08,Qualification,True
OP-D0104,Umbra Defense,ethan.johnson@gmail.com,U-1033,Qualified,54014.82,2026-03-17,2025-07-22,Inbound Call,54014.82,2026-03-17,2025-07-22,Qualification,True
OP-01372,Harborline Bank,chris.brown@outlook.com,U-1001,Quote Sent,"USD 105,455.45",2024-05-04,2024-02-20,Bulk Import,105455.45,2024-05-04,2024-02-20,Proposal,True
OP-04465,BluePeak Logistics,nina.nguyen@gmail.com,U-0000,PROSPECTING,"$22,310",2026-12-01,2026-06-09,Partner Referral,22310.0,2026-12-01,2026-06-09,Prospecting,True
OP-00307,Tidewater Marine,kara.patel@example.org,U-1021,Qualification,171650.36,2024-06-08,2024-03-31,Bulk Import,171650.36,2024-06-08,2024-03-31,Qualification,True
OP-01910,BluePeak Logistics,tom.patel@yahoo.com,U-1035,Discovery,21677.53,2024-09-16,2024-02-22,Outbound SDR,21677.53,2024-09-16,2024-02-22,Qualification,True
OP-00733,Tidewater Marine,noah.miller@gmail.com,U-1008,Quote Sent,158488.72,2024-04-28,2024-03-13,Inbound Call,158488.72,2024-04-28,2024-03-13,Proposal,True
OP-01113,Zephyr Airlines,ava.garcia@yahoo.com,U-1037,PROSPECTING,37767.72,2027-04-06,2026-08-11,Partner Referral,37767.72,2027-04-06,2026-08-11,Prospecting,True
OP-04093,Xenon Robotics,dev.wilson@example.org,U-1025,New Lead,233325.38,2025-01-26,2024-12-06,Inbound Call,233325.38,2025-01-26,2024-12-06,Prospecting,True
OP-00271,,raj.garcia@gmail.com,U-1003,Prospecting,231204.88,2025-09-10,2025-03-28,Inbound Call,231204.88,2025-09-10,2025-03-28,Prospecting,True
OP-01857,Larkspur Labs,liam.moore@yahoo.com,U-1022,qualification,204648.66,2025-11-19,2025-08-19,Partner Referral,204648.66,2025-11-19,2025-08-19,Qualification,True
OP-03482,Umbra Defense,,U-1025,Closed Lost,202111.19,2026-03-07,2026-02-21,Trade Show,202111.19,2026-03-07,2026-02-21,Closed Lost,
OP-01749,Harborline Bank,dev.lee@gmail.com,U-1002,CLOSED WON,42827.66,2026-09-12,2026-06-27,Trade Show,42827.66,2026-09-12,2026-06-27,Closed Won,True
OP-00912,,priya.thomas@example.org,U-1013,Negotiation,"$190,468",2025-06-11,2024-12-17,Web Form,190468.0,2025-06-11,2024-12-17,Proposal,True
OP-02763,Zephyr Airlines,chris.smith@outlook.com,U-1036,,71993.72,2024-10-17,2024-08-16,Outbound SDR,71993.72,2024-10-17,2024-08-16,,True
OP-01800,Harborline Bank,ben.lee@company.com,U-1019,closed won,130534.23,2025-09-03,2025-03-28,Partner Referral,130534.23,2025-09-03,2025-03-28,Closed Won,True
OP-04117,,lena.wilson@gmail.com,U-1021,CLOSED WON,134638.91,,2024-06-23,Trade Show,134638.91,,2024-06-23,Closed Won,True
OP-01616,Everline Health,owen.kim@yahoo.com,U-1018,Quote Sent,80135.13,2027-03-15,2026-08-10,Bulk Import,80135.13,2027-03-15,2026-08-10,Proposal,True
OP-02459,Yellowpine Lumber,chris.miller@outlook.com,U-1013,Qualification,"USD 246,291.43",2024-07-23,2024-07-14,Trade Show,246291.43,2024-07-23,2024-07-14,Qualification,True
OP-01150,Keystone Energy,nina.garcia@outlook.com,U-1001,Prospecting,191081.95,2025-03-19,2025-01-05,Inbound Call,191081.95,2025-03-19,2025-01-05,Prospecting,True
OP-02635,Larkspur Labs,chris.nguyen@example.org,U-1025,New Lead,116883.95,2026-02-26,2025-09-24,Trade Show,116883.95,2026-02-26,2025-09-24,Prospecting,True
OP-00342,Larkspur Labs,maya.nguyen@company.com,U-1026,Qualifcation,"$244,426",2024-04-01,2024-01-13,Outbound SDR,244426.0,2024-04-01,2024-01-13,Qualification,True
OP-02531,Umbra Defense,maya.moore@example.org,U-1024,closed won,"$180,815.63",2025-06-17,2024-11-05,Bulk Import,180815.63,2025-06-17,2024-11-05,Closed Won,True
OP-D0008,Tidewater Marine,,U-1009,Discovery,12915.33,2025-04-15,2025-01-28,Outbound SDR,12915.33,2025-04-15,2025-01-28,Qualification,
OP-01069,,,U-1019,Quote Sent,68493.03,2026-03-31,2025-08-16,Web Form,68493.03,2026-03-31,2025-08-16,Proposal,
OP-04260,Meridian Freight,kara.davis@outlook.com,U-1020,Closed-Won,,,2025-12-01,Bulk Import,,,2025-12-01,Closed Won,True
OP-01349,Granite Ridge Co,ava.anderson@gmail.com,U-1033,prospecting,221053.65,2024-02-09,2024-01-05,Partner Referral,221053.65,2024-02-09,2024-01-05,Prospecting,True
OP-04091,Copperline Foods,ava.moore@example.org,U-1021,Prospecting,138807.79,2026-05-22,2026-02-10,Web Form,138807.79,2026-05-22,2026-02-10,Prospecting,True
OP-01769,Acme Industrial,liam.taylor@company.com,U-1023,closed won,"$71,355",2024-12-27,2024-08-30,Inbound Call,71355.0,2024-12-27,2024-08-30,Closed Won,True
OP-01114,Onyx Pharma,ethan.brown@yahoo.com,U-1008,qualification,95205.25,2026-11-04,2026-03-27,Outbound SDR,95205.25,2026-11-04,2026-03-27,Qualification,True
OP-03428,Pinnacle Travel,marcus.patel@company.com,U-1033,CLOSED WON,103179.65,2025-08-10,2025-01-02,Trade Show,103179.65,2025-08-10,2025-01-02,Closed Won,True
OP-02387,Granite Ridge Co,owen.taylor@outlook.com,U-1029,Discovery,107580.67,,2026-04-15,Outbound SDR,107580.67,,2026-04-15,Qualification,True
OP-02219,Meridian Freight,aisha.smith@company.com,U-1005,Qualified,17008.67,2025-04-21,2025-03-11,Web Form,17008.67,2025-04-21,2025-03-11,Qualification,True
OP-03659,Ironclad Security,raj.davis@example.org,U-1008,Won,115145.42,2026-03-24,2025-09-25,Outbound SDR,115145.42,2026-03-24,2025-09-25,Closed Won,True
OP-02630,Harborline Bank,dev.patel@gmail.com,U-1024,Prospect,"$197,779.85",2026-04-29,2026-04-03,Bulk Import,197779.85,2026-04-29,2026-04-03,Prospecting,True
OP-04131,Willow Creek Farms,sofia.anderson@example.org,U-1024,qualification,219178.71,2025-08-03,2025-07-20,Bulk Import,219178.71,2025-08-03,2025-07-20,Qualification,True
OP-00967,Everline Health,noah.lee@company.com,U-1005,closed won,85232.37,2026-09-15,2026-08-21,Trade Show,85232.37,2026-09-15,2026-08-21,Closed Won,True
OP-00663,ForgePoint Systems,chris.taylor@yahoo.com,U-1016,New Lead,245326.29,2026-03-11,2025-09-16,Outbound SDR,245326.29,2026-03-11,2025-09-16,Prospecting,True
OP-02471,Redwood Outdoors,nina.kim@yahoo.com,U-1021,Won,212545.37,2026-08-25,2026-03-04,Bulk Import,212545.37,2026-08-25,2026-03-04,Closed Won,True
OP-D0265,Tidewater Marine,priya.wilson@outlook.com,U-1037,Prospecting,20855.78,2025-07-05,2025-03-31,Web Form,20855.78,2025-07-05,2025-03-31,Prospecting,True
